579427.523 7473080.702 909.382
579517.695 7473080.702 909.317
579607.868 7473080.702 909.287
579698.040 7473080.702 910.277
579788.213 7473080.702 910.914
579878.385 7473080.702 911.05
579968.558 7473080.702 911.411
580058.730 7473080.702 911.546
580148.903 7473080.702 911.337
580239.075 7473080.702 912.055
580329.248 7473080.702 912.553
580419.420 7473080.702 912.546
580509.593 7473080.702 911.595
580599.765 7473080.702 909.914
580689.937 7473080.702 909.655
580780.110 7473080.702 910.229
580870.282 7473080.702 910.094
580960.455 7473080.702 910.103
581050.627 7473080.702 909.874
581140.800 7473080.702 909.047
581230.972 7473080.702 908.848
581321.145 7473080.702 908.619
581411.317 7473080.702 907.648
581501.490 7473080.702 905.963
581591.662 7473080.702 905.86
581681.835 7473080.702 906.78
581772.007 7473080.702 907.752
581862.180 7473080.702 907.392
581952.352 7473080.702 907.098
582042.525 7473080.702 907.166
582132.697 7473080.702 906.321
582222.870 7473080.702 905.354
582313.042 7473080.702 905.424
582403.215 7473080.702 905.227
582493.387 7473080.702 905.116
582583.559 7473080.702 904.58
582673.732 7473080.702 905.648
582763.904 7473080.702 906.808
582854.077 7473080.702 907.309
582944.249 7473080.702 907.59
579427.523 7472992.037 909.627
579517.695 7472992.037 909.053
579607.868 7472992.037 909.394
579698.040 7472992.037 910.358
579788.213 7472992.037 910.389
579878.385 7472992.037 910.893
579968.558 7472992.037 911.925
580058.730 7472992.037 911.087
580148.903 7472992.037 910.993
580239.075 7472992.037 912.094
580329.248 7472992.037 912.179
580419.420 7472992.037 911.581
580509.593 7472992.037 911.109
580599.765 7472992.037 910.244
580689.937 7472992.037 909.178
580780.110 7472992.037 909.74
580870.282 7472992.037 909.354
580960.455 7472992.037 909.407
581050.627 7472992.037 909.819
581140.800 7472992.037 908.612
581230.972 7472992.037 906.324
581321.145 7472992.037 905.02
581411.317 7472992.037 904.748
581501.490 7472992.037 903.385
581591.662 7472992.037 901.708
581681.835 7472992.037 902.761
581772.007 7472992.037 903.427
581862.180 7472992.037 903.597
581952.352 7472992.037 903.089
582042.525 7472992.037 902.818
582132.697 7472992.037 901.925
582222.870 7472992.037 901.507
582313.042 7472992.037 901.613
582403.215 7472992.037 900.98
582493.387 7472992.037 901.611
582583.559 7472992.037 901.229
582673.732 7472992.037 900.96
582763.904 7472992.037 902.097
582854.077 7472992.037 902.552
582944.249 7472992.037 903.216
579427.523 7472903.372 909.223
579517.695 7472903.372 908.733
579607.868 7472903.372 909.347
579698.040 7472903.372 909.954
579788.213 7472903.372 910.211
579878.385 7472903.372 911.276
579968.558 7472903.372 911.8
580058.730 7472903.372 912.039
580148.903 7472903.372 912.696
580239.075 7472903.372 912.629
580329.248 7472903.372 912.065
580419.420 7472903.372 911.182
580509.593 7472903.372 910.505
580599.765 7472903.372 910.068
580689.937 7472903.372 909.277
580780.110 7472903.372 909.995
580870.282 7472903.372 909.05
580960.455 7472903.372 908.323
581050.627 7472903.372 908.746
581140.800 7472903.372 906.435
581230.972 7472903.372 902.224
581321.145 7472903.372 900.979
581411.317 7472903.372 901.74
581501.490 7472903.372 900.389
581591.662 7472903.372 897.591
581681.835 7472903.372 897.911
581772.007 7472903.372 898.275
581862.180 7472903.372 898.505
581952.352 7472903.372 898.102
582042.525 7472903.372 898.36
582132.697 7472903.372 897.44
582222.870 7472903.372 897.448
582313.042 7472903.372 898.168
582403.215 7472903.372 898.314
582493.387 7472903.372 898.455
582583.559 7472903.372 899.561
582673.732 7472903.372 899.458
582763.904 7472903.372 900.076
582854.077 7472903.372 899.961
582944.249 7472903.372 901.153
579427.523 7472814.707 909.129
579517.695 7472814.707 909.007
579607.868 7472814.707 909.516
579698.040 7472814.707 910.138
579788.213 7472814.707 910.845
579878.385 7472814.707 911.131
579968.558 7472814.707 911.351
580058.730 7472814.707 912.079
580148.903 7472814.707 913.381
580239.075 7472814.707 913.264
580329.248 7472814.707 911.989
580419.420 7472814.707 910.925
580509.593 7472814.707 911.151
580599.765 7472814.707 910.382
580689.937 7472814.707 909.562
580780.110 7472814.707 909.445
580870.282 7472814.707 908.176
580960.455 7472814.707 907.222
581050.627 7472814.707 905.489
581140.800 7472814.707 901.581
581230.972 7472814.707 897.688
581321.145 7472814.707 896.972
581411.317 7472814.707 897.357
581501.490 7472814.707 896.343
581591.662 7472814.707 894.574
581681.835 7472814.707 894.842
581772.007 7472814.707 895.18
581862.180 7472814.707 896.096
581952.352 7472814.707 895.439
582042.525 7472814.707 895.592
582132.697 7472814.707 895.093
582222.870 7472814.707 896.232
582313.042 7472814.707 896.821
582403.215 7472814.707 897.293
582493.387 7472814.707 898.033
582583.559 7472814.707 901.217
582673.732 7472814.707 901.808
582763.904 7472814.707 902.043
582854.077 7472814.707 901.781
582944.249 7472814.707 902.947
579427.523 7472726.042 909.02
579517.695 7472726.042 909.361
579607.868 7472726.042 909.731
579698.040 7472726.042 910.046
579788.213 7472726.042 910.714
579878.385 7472726.042 911.223
579968.558 7472726.042 911.491
580058.730 7472726.042 911.939
580148.903 7472726.042 912.489
580239.075 7472726.042 912.868
580329.248 7472726.042 911.473
580419.420 7472726.042 911.434
580509.593 7472726.042 911.407
580599.765 7472726.042 911.409
580689.937 7472726.042 910.917
580780.110 7472726.042 907.772
580870.282 7472726.042 905.586
580960.455 7472726.042 904.194
581050.627 7472726.042 902.088
581140.800 7472726.042 897.87
581230.972 7472726.042 894.172
581321.145 7472726.042 893.496
581411.317 7472726.042 893.559
581501.490 7472726.042 893.637
581591.662 7472726.042 893.846
581681.835 7472726.042 894.921
581772.007 7472726.042 895.79
581862.180 7472726.042 897.402
581952.352 7472726.042 896.875
582042.525 7472726.042 896.224
582132.697 7472726.042 896.603
582222.870 7472726.042 897.387
582313.042 7472726.042 898.053
582403.215 7472726.042 898.813
582493.387 7472726.042 900.351
582583.559 7472726.042 903.468
582673.732 7472726.042 904.781
582763.904 7472726.042 905.138
582854.077 7472726.042 905.198
582944.249 7472726.042 905.784
579427.523 7472637.376 908.885
579517.695 7472637.376 909.581
579607.868 7472637.376 909.814
579698.040 7472637.376 909.527
579788.213 7472637.376 909.697
579878.385 7472637.376 910.902
579968.558 7472637.376 911.567
580058.730 7472637.376 911.794
580148.903 7472637.376 912.239
580239.075 7472637.376 911.693
580329.248 7472637.376 911.642
580419.420 7472637.376 911.77
580509.593 7472637.376 911.618
580599.765 7472637.376 912.158
580689.937 7472637.376 911.511
580780.110 7472637.376 906.229
580870.282 7472637.376 902.909
580960.455 7472637.376 900.219
581050.627 7472637.376 897.21
581140.800 7472637.376 894.206
581230.972 7472637.376 892.463
581321.145 7472637.376 892.149
581411.317 7472637.376 892.933
581501.490 7472637.376 893.944
581591.662 7472637.376 894.635
581681.835 7472637.376 895.977
581772.007 7472637.376 897.612
581862.180 7472637.376 899.064
581952.352 7472637.376 899.526
582042.525 7472637.376 898.937
582132.697 7472637.376 899.762
582222.870 7472637.376 900.143
582313.042 7472637.376 900.582
582403.215 7472637.376 901.213
582493.387 7472637.376 902.352
582583.559 7472637.376 903.686
582673.732 7472637.376 905.439
582763.904 7472637.376 906.311
582854.077 7472637.376 907.15
582944.249 7472637.376 907.384
579427.523 7472548.711 908.158
579517.695 7472548.711 908.747
579607.868 7472548.711 909.044
579698.040 7472548.711 909.169
579788.213 7472548.711 908.825
579878.385 7472548.711 911.026
579968.558 7472548.711 912.003
580058.730 7472548.711 911.679
580148.903 7472548.711 911.444
580239.075 7472548.711 910.448
580329.248 7472548.711 910.838
580419.420 7472548.711 911.261
580509.593 7472548.711 911.241
580599.765 7472548.711 911.218
580689.937 7472548.711 909.782
580780.110 7472548.711 903.381
580870.282 7472548.711 898.951
580960.455 7472548.711 895.349
581050.627 7472548.711 893.054
581140.800 7472548.711 892.223
581230.972 7472548.711 892.092
581321.145 7472548.711 893.187
581411.317 7472548.711 894.821
581501.490 7472548.711 896.043
581591.662 7472548.711 896.771
581681.835 7472548.711 897.007
581772.007 7472548.711 898.248
581862.180 7472548.711 899.854
581952.352 7472548.711 901.416
582042.525 7472548.711 900.977
582132.697 7472548.711 902.259
582222.870 7472548.711 903.7
582313.042 7472548.711 903.348
582403.215 7472548.711 903.408
582493.387 7472548.711 904.655
582583.559 7472548.711 904.851
582673.732 7472548.711 905.451
582763.904 7472548.711 905.673
582854.077 7472548.711 907.087
582944.249 7472548.711 908.127
579427.523 7472460.046 907.922
579517.695 7472460.046 908.415
579607.868 7472460.046 908.789
579698.040 7472460.046 909.173
579788.213 7472460.046 908.977
579878.385 7472460.046 911.325
579968.558 7472460.046 911.149
580058.730 7472460.046 911.677
580148.903 7472460.046 911.294
580239.075 7472460.046 910.771
580329.248 7472460.046 910.148
580419.420 7472460.046 909.178
580509.593 7472460.046 908.7
580599.765 7472460.046 907.933
580689.937 7472460.046 906.475
580780.110 7472460.046 899.113
580870.282 7472460.046 894.355
580960.455 7472460.046 892.481
581050.627 7472460.046 893.258
581140.800 7472460.046 894.215
581230.972 7472460.046 894.255
581321.145 7472460.046 896.069
581411.317 7472460.046 897.653
581501.490 7472460.046 898.749
581591.662 7472460.046 899.851
581681.835 7472460.046 899.078
581772.007 7472460.046 899.225
581862.180 7472460.046 901.103
581952.352 7472460.046 902.695
582042.525 7472460.046 902.409
582132.697 7472460.046 903.562
582222.870 7472460.046 905.771
582313.042 7472460.046 906.349
582403.215 7472460.046 907.205
582493.387 7472460.046 908.07
582583.559 7472460.046 907.668
582673.732 7472460.046 907.47
582763.904 7472460.046 906.758
582854.077 7472460.046 907.002
582944.249 7472460.046 908.315
579427.523 7472371.381 907.851
579517.695 7472371.381 908.126
579607.868 7472371.381 908.439
579698.040 7472371.381 909.008
579788.213 7472371.381 910.013
579878.385 7472371.381 910.815
579968.558 7472371.381 910.627
580058.730 7472371.381 911.23
580148.903 7472371.381 910.703
580239.075 7472371.381 909.638
580329.248 7472371.381 908.861
580419.420 7472371.381 906.73
580509.593 7472371.381 906.043
580599.765 7472371.381 904.175
580689.937 7472371.381 902.332
580780.110 7472371.381 895.711
580870.282 7472371.381 892.855
580960.455 7472371.381 893.947
581050.627 7472371.381 896.161
581140.800 7472371.381 897.432
581230.972 7472371.381 897.597
581321.145 7472371.381 898.998
581411.317 7472371.381 900.649
581501.490 7472371.381 901.504
581591.662 7472371.381 902.435
581681.835 7472371.381 901.972
581772.007 7472371.381 902.002
581862.180 7472371.381 903.51
581952.352 7472371.381 904.069
582042.525 7472371.381 904.22
582132.697 7472371.381 904.907
582222.870 7472371.381 906.772
582313.042 7472371.381 908.481
582403.215 7472371.381 910.402
582493.387 7472371.381 910.136
582583.559 7472371.381 909.484
582673.732 7472371.381 910.162
582763.904 7472371.381 909.773
582854.077 7472371.381 908.905
582944.249 7472371.381 909.2
579427.523 7472282.716 907.455
579517.695 7472282.716 907.189
579607.868 7472282.716 907.814
579698.040 7472282.716 909.084
579788.213 7472282.716 909.838
579878.385 7472282.716 909.316
579968.558 7472282.716 910.498
580058.730 7472282.716 909.527
580148.903 7472282.716 909.374
580239.075 7472282.716 907.843
580329.248 7472282.716 906.26
580419.420 7472282.716 904.365
580509.593 7472282.716 903.52
580599.765 7472282.716 901.26
580689.937 7472282.716 898.002
580780.110 7472282.716 893.703
580870.282 7472282.716 894.554
580960.455 7472282.716 896.787
581050.627 7472282.716 899.121
581140.800 7472282.716 900.308
581230.972 7472282.716 900.24
581321.145 7472282.716 901.225
581411.317 7472282.716 902.941
581501.490 7472282.716 903.674
581591.662 7472282.716 904.748
581681.835 7472282.716 904.434
581772.007 7472282.716 904.877
581862.180 7472282.716 906.308
581952.352 7472282.716 905.783
582042.525 7472282.716 905.778
582132.697 7472282.716 907.386
582222.870 7472282.716 908.136
582313.042 7472282.716 909.626
582403.215 7472282.716 911.496
582493.387 7472282.716 911.349
582583.559 7472282.716 910.971
582673.732 7472282.716 911.48
582763.904 7472282.716 911.136
582854.077 7472282.716 911.171
582944.249 7472282.716 911.859
579427.523 7472194.051 907.043
579517.695 7472194.051 907.064
579607.868 7472194.051 907.37
579698.040 7472194.051 908.93
579788.213 7472194.051 908.531
579878.385 7472194.051 907.668
579968.558 7472194.051 908.652
580058.730 7472194.051 907.336
580148.903 7472194.051 907.261
580239.075 7472194.051 905.655
580329.248 7472194.051 903.468
580419.420 7472194.051 901.502
580509.593 7472194.051 900.214
580599.765 7472194.051 897.693
580689.937 7472194.051 893.932
580780.110 7472194.051 894.198
580870.282 7472194.051 897.406
580960.455 7472194.051 899.504
581050.627 7472194.051 901.475
581140.800 7472194.051 903.009
581230.972 7472194.051 903.091
581321.145 7472194.051 903.61
581411.317 7472194.051 904.673
581501.490 7472194.051 905.889
581591.662 7472194.051 907.573
581681.835 7472194.051 907.186
581772.007 7472194.051 907.496
581862.180 7472194.051 908.739
581952.352 7472194.051 907.853
582042.525 7472194.051 908.109
582132.697 7472194.051 909.799
582222.870 7472194.051 909.873
582313.042 7472194.051 911.458
582403.215 7472194.051 911.97
582493.387 7472194.051 912.549
582583.559 7472194.051 912.665
582673.732 7472194.051 912.801
582763.904 7472194.051 912.207
582854.077 7472194.051 912.565
582944.249 7472194.051 913.287
579427.523 7472105.385 906.72
579517.695 7472105.385 907.095
579607.868 7472105.385 906.548
579698.040 7472105.385 907.619
579788.213 7472105.385 906.695
579878.385 7472105.385 905.685
579968.558 7472105.385 906.128
580058.730 7472105.385 904.923
580148.903 7472105.385 903.975
580239.075 7472105.385 902.362
580329.248 7472105.385 900.963
580419.420 7472105.385 898.071
580509.593 7472105.385 895.783
580599.765 7472105.385 893.335
580689.937 7472105.385 891.854
580780.110 7472105.385 897.139
580870.282 7472105.385 900.116
580960.455 7472105.385 902.437
581050.627 7472105.385 903.607
581140.800 7472105.385 904.828
581230.972 7472105.385 905.592
581321.145 7472105.385 906.342
581411.317 7472105.385 907.353
581501.490 7472105.385 908.549
581591.662 7472105.385 910.019
581681.835 7472105.385 910.321
581772.007 7472105.385 910.571
581862.180 7472105.385 910.629
581952.352 7472105.385 910.681
582042.525 7472105.385 911.609
582132.697 7472105.385 911.709
582222.870 7472105.385 911.446
582313.042 7472105.385 912.29
582403.215 7472105.385 912.282
582493.387 7472105.385 913.504
582583.559 7472105.385 913.664
582673.732 7472105.385 913.724
582763.904 7472105.385 913.696
582854.077 7472105.385 914.41
582944.249 7472105.385 914.655
579427.523 7472016.720 905.262
579517.695 7472016.720 905.077
579607.868 7472016.720 905.174
579698.040 7472016.720 905.405
579788.213 7472016.720 903.536
579878.385 7472016.720 902.481
579968.558 7472016.720 902.988
580058.730 7472016.720 901.471
580148.903 7472016.720 900.867
580239.075 7472016.720 898.87
580329.248 7472016.720 897.165
580419.420 7472016.720 893.269
580509.593 7472016.720 891.033
580599.765 7472016.720 891.159
580689.937 7472016.720 893.593
580780.110 7472016.720 899.152
580870.282 7472016.720 901.394
580960.455 7472016.720 904.43
581050.627 7472016.720 906.191
581140.800 7472016.720 906.868
581230.972 7472016.720 908.243
581321.145 7472016.720 909.737
581411.317 7472016.720 910.624
581501.490 7472016.720 910.876
581591.662 7472016.720 911.389
581681.835 7472016.720 911.581
581772.007 7472016.720 912.344
581862.180 7472016.720 912.616
581952.352 7472016.720 912.778
582042.525 7472016.720 913.648
582132.697 7472016.720 912.232
582222.870 7472016.720 912.982
582313.042 7472016.720 913.908
582403.215 7472016.720 914.546
582493.387 7472016.720 914.559
582583.559 7472016.720 914.665
582673.732 7472016.720 915.71
582763.904 7472016.720 916.53
582854.077 7472016.720 916.351
582944.249 7472016.720 916.37
579427.523 7471928.055 902.033
579517.695 7471928.055 901.791
579607.868 7471928.055 902.845
579698.040 7471928.055 902.655
579788.213 7471928.055 900.405
579878.385 7471928.055 899.295
579968.558 7471928.055 898.911
580058.730 7471928.055 897.588
580148.903 7471928.055 896.693
580239.075 7471928.055 893.243
580329.248 7471928.055 891.339
580419.420 7471928.055 890.135
580509.593 7471928.055 891.635
580599.765 7471928.055 893.329
580689.937 7471928.055 896.829
580780.110 7471928.055 901.082
580870.282 7471928.055 902.924
580960.455 7471928.055 906.532
581050.627 7471928.055 908.515
581140.800 7471928.055 909.476
581230.972 7471928.055 911.161
581321.145 7471928.055 912.435
581411.317 7471928.055 912.869
581501.490 7471928.055 912.85
581591.662 7471928.055 912.705
581681.835 7471928.055 913.094
581772.007 7471928.055 914.102
581862.180 7471928.055 914.598
581952.352 7471928.055 914.958
582042.525 7471928.055 915.566
582132.697 7471928.055 915.154
582222.870 7471928.055 915.281
582313.042 7471928.055 916.019
582403.215 7471928.055 916.182
582493.387 7471928.055 915.842
582583.559 7471928.055 915.508
582673.732 7471928.055 916.733
582763.904 7471928.055 918.095
582854.077 7471928.055 917.628
582944.249 7471928.055 917.055
579427.523 7471839.390 898.186
579517.695 7471839.390 898.781
579607.868 7471839.390 900.164
579698.040 7471839.390 899.579
579788.213 7471839.390 897.688
579878.385 7471839.390 896.531
579968.558 7471839.390 895.878
580058.730 7471839.390 893.974
580148.903 7471839.390 891.371
580239.075 7471839.390 889.221
580329.248 7471839.390 889.404
580419.420 7471839.390 892.644
580509.593 7471839.390 896.547
580599.765 7471839.390 897.854
580689.937 7471839.390 899.965
580780.110 7471839.390 904.194
580870.282 7471839.390 906.141
580960.455 7471839.390 909.467
581050.627 7471839.390 911.3
581140.800 7471839.390 912.317
581230.972 7471839.390 914.394
581321.145 7471839.390 915.176
581411.317 7471839.390 915.428
581501.490 7471839.390 914.844
581591.662 7471839.390 914.008
581681.835 7471839.390 915.17
581772.007 7471839.390 916.624
581862.180 7471839.390 916.417
581952.352 7471839.390 915.733
582042.525 7471839.390 915.969
582132.697 7471839.390 916.591
582222.870 7471839.390 916.408
582313.042 7471839.390 916.348
582403.215 7471839.390 917.006
582493.387 7471839.390 916.591
582583.559 7471839.390 916.724
582673.732 7471839.390 917.62
582763.904 7471839.390 918.842
582854.077 7471839.390 918.748
582944.249 7471839.390 918.81
579427.523 7471750.725 894.458
579517.695 7471750.725 895.283
579607.868 7471750.725 897.049
579698.040 7471750.725 896.193
579788.213 7471750.725 893.848
579878.385 7471750.725 892.517
579968.558 7471750.725 892.682
580058.730 7471750.725 890.945
580148.903 7471750.725 888.22
580239.075 7471750.725 888.733
580329.248 7471750.725 892.375
580419.420 7471750.725 895.957
580509.593 7471750.725 898.71
580599.765 7471750.725 900.304
580689.937 7471750.725 902.437
580780.110 7471750.725 907.018
580870.282 7471750.725 907.911
580960.455 7471750.725 910.463
581050.627 7471750.725 913.053
581140.800 7471750.725 914.88
581230.972 7471750.725 916.835
581321.145 7471750.725 916.978
581411.317 7471750.725 917.353
581501.490 7471750.725 916.432
581591.662 7471750.725 915.475
581681.835 7471750.725 915.994
581772.007 7471750.725 916.272
581862.180 7471750.725 917.286
581952.352 7471750.725 917.624
582042.525 7471750.725 919.018
582132.697 7471750.725 919.02
582222.870 7471750.725 918.054
582313.042 7471750.725 917.439
582403.215 7471750.725 918.273
582493.387 7471750.725 918.988
582583.559 7471750.725 918.756
582673.732 7471750.725 918.489
582763.904 7471750.725 919.254
582854.077 7471750.725 919.259
582944.249 7471750.725 919.602
579427.523 7471662.060 890.796
579517.695 7471662.060 890.791
579607.868 7471662.060 890.397
579698.040 7471662.060 891.933
579788.213 7471662.060 889.915
579878.385 7471662.060 888.727
579968.558 7471662.060 889.278
580058.730 7471662.060 888.803
580148.903 7471662.060 889.443
580239.075 7471662.060 892.275
580329.248 7471662.060 895.113
580419.420 7471662.060 897.358
580509.593 7471662.060 900.02
580599.765 7471662.060 902.118
580689.937 7471662.060 904.316
580780.110 7471662.060 909.69
580870.282 7471662.060 910.954
580960.455 7471662.060 912.383
581050.627 7471662.060 913.886
581140.800 7471662.060 915.454
581230.972 7471662.060 917.096
581321.145 7471662.060 917.213
581411.317 7471662.060 917.474
581501.490 7471662.060 916.798
581591.662 7471662.060 916.224
581681.835 7471662.060 916.379
581772.007 7471662.060 917.204
581862.180 7471662.060 918.157
581952.352 7471662.060 919.045
582042.525 7471662.060 919.186
582132.697 7471662.060 919.893
582222.870 7471662.060 919.198
582313.042 7471662.060 919.111
582403.215 7471662.060 919.859
582493.387 7471662.060 920.344
582583.559 7471662.060 919.563
582673.732 7471662.060 919.284
582763.904 7471662.060 920.659
582854.077 7471662.060 920.725
582944.249 7471662.060 920.77
579427.523 7471573.395 886.749
579517.695 7471573.395 887.467
579607.868 7471573.395 886.352
579698.040 7471573.395 887.662
579788.213 7471573.395 887.563
579878.385 7471573.395 887.453
579968.558 7471573.395 887.943
580058.730 7471573.395 888.786
580148.903 7471573.395 892.134
580239.075 7471573.395 895.13
580329.248 7471573.395 897.558
580419.420 7471573.395 899.604
580509.593 7471573.395 902.05
580599.765 7471573.395 904.969
580689.937 7471573.395 906.968
580780.110 7471573.395 909.91
580870.282 7471573.395 912.525
580960.455 7471573.395 913.916
581050.627 7471573.395 915.276
581140.800 7471573.395 916.643
581230.972 7471573.395 917.157
581321.145 7471573.395 917.663
581411.317 7471573.395 917.9
581501.490 7471573.395 917.914
581591.662 7471573.395 916.845
581681.835 7471573.395 918.048
581772.007 7471573.395 918.759
581862.180 7471573.395 918.345
581952.352 7471573.395 918.642
582042.525 7471573.395 919.416
582132.697 7471573.395 920.129
582222.870 7471573.395 920.239
582313.042 7471573.395 919.655
582403.215 7471573.395 920.35
582493.387 7471573.395 920.561
582583.559 7471573.395 920.213
582673.732 7471573.395 920.596
582763.904 7471573.395 920.695
582854.077 7471573.395 920.565
582944.249 7471573.395 920.856
579427.523 7471484.729 886.523
579517.695 7471484.729 888.58
579607.868 7471484.729 889.231
579698.040 7471484.729 889.839
579788.213 7471484.729 890.673
579878.385 7471484.729 889.93
579968.558 7471484.729 890.81
580058.730 7471484.729 889.959
580148.903 7471484.729 892.257
580239.075 7471484.729 895.349
580329.248 7471484.729 898.756
580419.420 7471484.729 900.353
580509.593 7471484.729 903.048
580599.765 7471484.729 906.565
580689.937 7471484.729 908.119
580780.110 7471484.729 911.381
580870.282 7471484.729 913.578
580960.455 7471484.729 914.386
581050.627 7471484.729 915.559
581140.800 7471484.729 916.883
581230.972 7471484.729 917.738
581321.145 7471484.729 918.134
581411.317 7471484.729 918.504
581501.490 7471484.729 918.682
581591.662 7471484.729 918.166
581681.835 7471484.729 920.107
581772.007 7471484.729 918.531
581862.180 7471484.729 919.04
581952.352 7471484.729 920.606
582042.525 7471484.729 920.162
582132.697 7471484.729 920.436
582222.870 7471484.729 922.366
582313.042 7471484.729 921.849
582403.215 7471484.729 921.518
582493.387 7471484.729 920.493
582583.559 7471484.729 920.515
582673.732 7471484.729 920.886
582763.904 7471484.729 920.816
582854.077 7471484.729 919.945
582944.249 7471484.729 920.985
579427.523 7471396.064 888.655
579517.695 7471396.064 890.554
579607.868 7471396.064 893.866
579698.040 7471396.064 893.62
579788.213 7471396.064 893.573
579878.385 7471396.064 893.035
579968.558 7471396.064 893.702
