A,B,M,N
54,52,44,42
54,52,42,40
54,52,40,38
54,52,38,36
54,52,36,34
54,52,34,32
54,52,32,30
53,51,49,47
53,51,47,45
53,51,45,43
53,51,43,41
53,51,41,39
53,51,39,37
53,51,37,35
53,51,35,33
53,51,33,31
53,51,31,29
52,50,48,46
52,50,46,44
52,50,44,42
52,50,42,40
52,50,40,38
52,50,38,36
52,50,36,34
52,50,34,32
52,50,32,30
52,50,30,28
51,49,47,45
51,49,45,43
51,49,43,41
51,49,41,39
51,49,39,37
51,49,37,35
51,49,35,33
51,49,33,31
51,49,31,29
51,49,29,27
50,48,46,44
50,48,44,42
50,48,42,40
50,48,40,38
50,48,38,36
50,48,36,34
50,48,34,32
50,48,32,30
50,48,30,28
50,48,28,26
49,47,45,43
49,47,43,41
49,47,41,39
49,47,39,37
49,47,37,35
49,47,35,33
49,47,33,31
49,47,31,29
49,47,29,27
49,47,27,25
72,69,66,63
72,69,63,60
72,69,60,57
72,69,57,54
72,69,54,51
72,69,51,48
72,69,48,45
72,69,45,42
72,69,42,39
72,69,39,36
71,68,65,62
71,68,62,59
71,68,59,56
71,68,56,53
71,68,53,50
71,68,50,47
71,68,47,44
71,68,44,41
71,68,41,38
71,68,38,35
70,67,64,61
70,67,61,58
70,67,58,55
70,67,55,52
70,67,52,49
70,67,49,46
70,67,46,43
70,67,43,40
70,67,40,37
70,67,37,34
69,66,63,60
69,66,60,57
69,66,57,54
69,66,54,51
69,66,51,48
69,66,48,45
69,66,45,42
69,66,42,39
69,66,39,36
69,66,36,33
68,65,62,59
68,65,59,56
68,65,56,53
68,65,53,50
68,65,50,47
68,65,47,44
68,65,44,41
68,65,41,38
68,65,38,35
68,65,35,32
67,64,61,58
67,64,58,55
67,64,55,52
67,64,52,49
67,64,49,46
67,64,46,43
67,64,43,40
67,64,40,37
67,64,37,34
67,64,34,31
66,63,60,57
66,63,57,54
66,63,54,51
66,63,51,48
66,63,48,45
66,63,45,42
66,63,42,39
66,63,39,36
66,63,36,33
66,63,33,30
65,62,59,56
65,62,56,53
65,62,53,50
65,62,50,47
65,62,47,44
65,62,44,41
65,62,41,38
65,62,38,35
65,62,35,32
65,62,32,29
64,61,58,55
64,61,55,52
64,61,52,49
64,61,49,46
64,61,46,43
64,61,43,40
64,61,40,37
64,61,37,34
64,61,34,31
64,61,31,28
63,60,57,54
63,60,54,51
63,60,51,48
63,60,48,45
63,60,45,42
63,60,42,39
63,60,39,36
63,60,36,33
63,60,33,30
63,60,30,27
62,59,56,53
62,59,53,50
62,59,50,47
62,59,47,44
62,59,44,41
62,59,41,38
62,59,38,35
62,59,35,32
62,59,32,29
62,59,29,26
61,58,55,52
61,58,52,49
61,58,49,46
61,58,46,43
61,58,43,40
61,58,40,37
61,58,37,34
61,58,34,31
61,58,31,28
61,58,28,25
60,57,54,51
60,57,51,48
60,57,48,45
60,57,45,42
60,57,42,39
60,57,39,36
60,57,36,33
60,57,33,30
60,57,30,27
60,57,27,24
59,56,53,50
59,56,50,47
59,56,47,44
59,56,44,41
59,56,41,38
59,56,38,35
59,56,35,32
59,56,32,29
59,56,29,26
59,56,26,23
58,55,52,49
58,55,49,46
58,55,46,43
58,55,43,40
58,55,40,37
58,55,37,34
58,55,34,31
58,55,31,28
58,55,28,25
58,55,25,22
57,54,51,48
57,54,48,45
57,54,45,42
57,54,42,39
57,54,39,36
57,54,36,33
57,54,33,30
57,54,30,27
57,54,27,24
57,54,24,21
56,53,50,47
56,53,47,44
56,53,44,41
56,53,41,38
56,53,38,35
56,53,35,32
56,53,32,29
56,53,29,26
56,53,26,23
56,53,23,20
55,52,49,46
55,52,46,43
55,52,43,40
55,52,40,37
55,52,37,34
55,52,34,31
55,52,31,28
55,52,28,25
55,52,25,22
55,52,22,19
54,51,48,45
54,51,45,42
54,51,42,39
54,51,39,36
54,51,36,33
54,51,33,30
54,51,30,27
54,51,27,24
54,51,24,21
54,51,21,18
53,50,47,44
53,50,44,41
53,50,41,38
53,50,38,35
53,50,35,32
53,50,32,29
53,50,29,26
53,50,26,23
53,50,23,20
53,50,20,17
52,49,46,43
52,49,43,40
52,49,40,37
52,49,37,34
52,49,34,31
52,49,31,28
52,49,28,25
52,49,25,22
52,49,22,19
52,49,19,16
51,48,45,42
51,48,42,39
51,48,39,36
51,48,36,33
51,48,33,30
51,48,30,27
51,48,27,24
51,48,24,21
51,48,21,18
51,48,18,15
50,47,44,41
50,47,41,38
50,47,38,35
50,47,35,32
50,47,32,29
50,47,29,26
50,47,26,23
50,47,23,20
50,47,20,17
50,47,17,14
49,46,43,40
49,46,40,37
49,46,37,34
49,46,34,31
49,46,31,28
49,46,28,25
49,46,25,22
49,46,22,19
49,46,19,16
49,46,16,13
72,68,64,60
72,68,60,56
72,68,56,52
72,68,52,48
72,68,48,44
72,68,44,40
72,68,40,36
72,68,36,32
72,68,32,28
72,68,28,24
71,67,63,59
71,67,59,55
71,67,55,51
71,67,51,47
71,67,47,43
71,67,43,39
71,67,39,35
71,67,35,31
71,67,31,27
71,67,27,23
70,66,62,58
70,66,58,54
70,66,54,50
70,66,50,46
70,66,46,42
70,66,42,38
70,66,38,34
70,66,34,30
70,66,30,26
70,66,26,22
69,65,61,57
69,65,57,53
69,65,53,49
69,65,49,45
69,65,45,41
69,65,41,37
69,65,37,33
69,65,33,29
69,65,29,25
69,65,25,21
68,64,60,56
68,64,56,52
68,64,52,48
68,64,48,44
68,64,44,40
68,64,40,36
68,64,36,32
68,64,32,28
68,64,28,24
68,64,24,20
67,63,59,55
67,63,55,51
67,63,51,47
67,63,47,43
67,63,43,39
67,63,39,35
67,63,35,31
67,63,31,27
67,63,27,23
67,63,23,19
66,62,58,54
66,62,54,50
66,62,50,46
66,62,46,42
66,62,42,38
66,62,38,34
66,62,34,30
66,62,30,26
66,62,26,22
66,62,22,18
65,61,57,53
65,61,53,49
65,61,49,45
65,61,45,41
65,61,41,37
65,61,37,33
65,61,33,29
65,61,29,25
65,61,25,21
65,61,21,17
64,60,56,52
64,60,52,48
64,60,48,44
64,60,44,40
64,60,40,36
64,60,36,32
64,60,32,28
64,60,28,24
64,60,24,20
64,60,20,16
63,59,55,51
63,59,51,47
63,59,47,43
63,59,43,39
63,59,39,35
63,59,35,31
63,59,31,27
63,59,27,23
63,59,23,19
63,59,19,15
62,58,54,50
62,58,50,46
62,58,46,42
62,58,42,38
62,58,38,34
62,58,34,30
62,58,30,26
62,58,26,22
62,58,22,18
62,58,18,14
61,57,53,49
61,57,49,45
61,57,45,41
61,57,41,37
61,57,37,33
61,57,33,29
61,57,29,25
61,57,25,21
61,57,21,17
61,57,17,13
60,56,52,48
60,56,48,44
60,56,44,40
60,56,40,36
60,56,36,32
60,56,32,28
60,56,28,24
60,56,24,20
60,56,20,16
60,56,16,12
59,55,51,47
59,55,47,43
59,55,43,39
59,55,39,35
59,55,35,31
59,55,31,27
59,55,27,23
59,55,23,19
59,55,19,15
59,55,15,11
58,54,50,46
58,54,46,42
58,54,42,38
58,54,38,34
58,54,34,30
58,54,30,26
58,54,26,22
58,54,22,18
58,54,18,14
58,54,14,10
57,53,49,45
57,53,45,41
57,53,41,37
57,53,37,33
57,53,33,29
57,53,29,25
57,53,25,21
57,53,21,17
57,53,17,13
57,53,13,9
56,52,48,44
56,52,44,40
56,52,40,36
56,52,36,32
56,52,32,28
56,52,28,24
56,52,24,20
56,52,20,16
56,52,16,12
56,52,12,8
55,51,47,43
55,51,43,39
55,51,39,35
55,51,35,31
55,51,31,27
55,51,27,23
55,51,23,19
55,51,19,15
55,51,15,11
55,51,11,7
54,50,46,42
54,50,42,38
54,50,38,34
54,50,34,30
54,50,30,26
54,50,26,22
54,50,22,18
54,50,18,14
54,50,14,10
54,50,10,6
53,49,45,41
53,49,41,37
53,49,37,33
53,49,33,29
53,49,29,25
53,49,25,21
53,49,21,17
53,49,17,13
53,49,13,9
53,49,9,5
52,48,44,40
52,48,40,36
52,48,36,32
52,48,32,28
52,48,28,24
52,48,24,20
52,48,20,16
52,48,16,12
52,48,12,8
52,48,8,4
51,47,43,39
51,47,39,35
51,47,35,31
51,47,31,27
51,47,27,23
51,47,23,19
51,47,19,15
51,47,15,11
51,47,11,7
51,47,7,3
50,46,42,38
50,46,38,34
50,46,34,30
50,46,30,26
50,46,26,22
50,46,22,18
50,46,18,14
50,46,14,10
50,46,10,6
50,46,6,2
49,45,41,37
49,45,37,33
49,45,33,29
49,45,29,25
49,45,25,21
49,45,21,17
49,45,17,13
49,45,13,9
49,45,9,5
49,45,5,1
72,67,62,57
72,67,57,52
72,67,52,47
72,67,47,42
72,67,42,37
72,67,37,32
72,67,32,27
72,67,27,22
72,67,22,17
72,67,17,12
71,66,61,56
71,66,56,51
71,66,51,46
71,66,46,41
71,66,41,36
71,66,36,31
71,66,31,26
71,66,26,21
71,66,21,16
71,66,16,11
70,65,60,55
70,65,55,50
70,65,50,45
70,65,45,40
70,65,40,35
70,65,35,30
70,65,30,25
70,65,25,20
70,65,20,15
70,65,15,10
69,64,59,54
69,64,54,49
69,64,49,44
69,64,44,39
69,64,39,34
69,64,34,29
69,64,29,24
69,64,24,19
69,64,19,14
69,64,14,9
68,63,58,53
68,63,53,48
68,63,48,43
68,63,43,38
68,63,38,33
68,63,33,28
68,63,28,23
68,63,23,18
68,63,18,13
68,63,13,8
67,62,57,52
67,62,52,47
67,62,47,42
67,62,42,37
67,62,37,32
67,62,32,27
67,62,27,22
67,62,22,17
67,62,17,12
67,62,12,7
66,61,56,51
66,61,51,46
66,61,46,41
66,61,41,36
66,61,36,31
66,61,31,26
66,61,26,21
66,61,21,16
66,61,16,11
66,61,11,6
65,60,55,50
65,60,50,45
65,60,45,40
65,60,40,35
65,60,35,30
65,60,30,25
65,60,25,20
65,60,20,15
65,60,15,10
65,60,10,5
64,59,54,49
64,59,49,44
64,59,44,39
64,59,39,34
64,59,34,29
64,59,29,24
64,59,24,19
64,59,19,14
64,59,14,9
64,59,9,4
63,58,53,48
63,58,48,43
63,58,43,38
63,58,38,33
63,58,33,28
63,58,28,23
63,58,23,18
63,58,18,13
63,58,13,8
63,58,8,3
62,57,52,47
62,57,47,42
62,57,42,37
62,57,37,32
62,57,32,27
62,57,27,22
62,57,22,17
62,57,17,12
62,57,12,7
62,57,7,2
61,56,51,46
61,56,46,41
61,56,41,36
61,56,36,31
61,56,31,26
61,56,26,21
61,56,21,16
61,56,16,11
61,56,11,6
61,56,6,1
60,55,50,45
60,55,45,40
60,55,40,35
60,55,35,30
60,55,30,25
60,55,25,20
60,55,20,15
60,55,15,10
60,55,10,5
59,54,49,44
59,54,44,39
59,54,39,34
59,54,34,29
59,54,29,24
59,54,24,19
59,54,19,14
59,54,14,9
59,54,9,4
58,53,48,43
58,53,43,38
58,53,38,33
58,53,33,28
58,53,28,23
58,53,23,18
58,53,18,13
58,53,13,8
58,53,8,3
57,52,47,42
57,52,42,37
57,52,37,32
57,52,32,27
57,52,27,22
57,52,22,17
57,52,17,12
57,52,12,7
57,52,7,2
56,51,46,41
56,51,41,36
56,51,36,31
56,51,31,26
56,51,26,21
56,51,21,16
56,51,16,11
56,51,11,6
56,51,6,1
55,50,45,40
55,50,40,35
55,50,35,30
55,50,30,25
55,50,25,20
55,50,20,15
55,50,15,10
55,50,10,5
54,49,44,39
54,49,39,34
54,49,34,29
54,49,29,24
54,49,24,19
54,49,19,14
54,49,14,9
54,49,9,4
53,48,43,38
53,48,38,33
53,48,33,28
53,48,28,23
53,48,23,18
53,48,18,13
53,48,13,8
53,48,8,3
52,47,42,37
52,47,37,32
52,47,32,27
52,47,27,22
52,47,22,17
52,47,17,12
52,47,12,7
52,47,7,2
51,46,41,36
51,46,36,31
51,46,31,26
51,46,26,21
51,46,21,16
51,46,16,11
51,46,11,6
51,46,6,1
50,45,40,35
50,45,35,30
50,45,30,25
50,45,25,20
50,45,20,15
50,45,15,10
50,45,10,5
49,44,39,34
49,44,34,29
49,44,29,24
49,44,24,19
49,44,19,14
49,44,14,9
49,44,9,4
72,66,60,54
72,66,54,48
72,66,48,42
72,66,42,36
72,66,36,30
72,66,30,24
72,66,24,18
72,66,18,12
72,66,12,6
71,65,59,53
71,65,53,47
71,65,47,41
71,65,41,35
71,65,35,29
71,65,29,23
71,65,23,17
71,65,17,11
71,65,11,5
70,64,58,52
70,64,52,46
70,64,46,40
70,64,40,34
70,64,34,28
70,64,28,22
70,64,22,16
70,64,16,10
70,64,10,4
69,63,57,51
69,63,51,45
69,63,45,39
69,63,39,33
69,63,33,27
69,63,27,21
69,63,21,15
69,63,15,9
69,63,9,3
68,62,56,50
68,62,50,44
68,62,44,38
68,62,38,32
68,62,32,26
68,62,26,20
68,62,20,14
68,62,14,8
68,62,8,2
67,61,55,49
67,61,49,43
67,61,43,37
67,61,37,31
67,61,31,25
67,61,25,19
67,61,19,13
67,61,13,7
67,61,7,1
66,60,54,48
66,60,48,42
66,60,42,36
66,60,36,30
66,60,30,24
66,60,24,18
66,60,18,12
66,60,12,6
65,59,53,47
65,59,47,41
65,59,41,35
65,59,35,29
65,59,29,23
65,59,23,17
65,59,17,11
65,59,11,5
64,58,52,46
64,58,46,40
64,58,40,34
64,58,34,28
64,58,28,22
64,58,22,16
64,58,16,10
64,58,10,4
63,57,51,45
63,57,45,39
63,57,39,33
63,57,33,27
63,57,27,21
63,57,21,15
63,57,15,9
63,57,9,3
62,56,50,44
62,56,44,38
62,56,38,32
62,56,32,26
62,56,26,20
62,56,20,14
62,56,14,8
62,56,8,2
61,55,49,43
61,55,43,37
61,55,37,31
61,55,31,25
61,55,25,19
61,55,19,13
61,55,13,7
61,55,7,1
60,54,48,42
60,54,42,36
60,54,36,30
60,54,30,24
60,54,24,18
60,54,18,12
60,54,12,6
59,53,47,41
59,53,41,35
59,53,35,29
59,53,29,23
59,53,23,17
59,53,17,11
59,53,11,5
58,52,46,40
58,52,40,34
58,52,34,28
58,52,28,22
58,52,22,16
58,52,16,10
58,52,10,4
57,51,45,39
57,51,39,33
57,51,33,27
57,51,27,21
57,51,21,15
57,51,15,9
57,51,9,3
56,50,44,38
56,50,38,32
56,50,32,26
56,50,26,20
56,50,20,14
56,50,14,8
56,50,8,2
55,49,43,37
55,49,37,31
55,49,31,25
55,49,25,19
55,49,19,13
55,49,13,7
55,49,7,1
72,65,58,51
72,65,51,44
72,65,44,37
72,65,37,30
72,65,30,23
72,65,23,16
72,65,16,9
72,65,9,2
71,64,57,50
71,64,50,43
71,64,43,36
71,64,36,29
71,64,29,22
71,64,22,15
71,64,15,8
71,64,8,1
70,63,56,49
70,63,49,42
70,63,42,35
70,63,35,28
70,63,28,21
70,63,21,14
70,63,14,7
69,62,55,48
69,62,48,41
69,62,41,34
69,62,34,27
69,62,27,20
69,62,20,13
69,62,13,6
68,61,54,47
68,61,47,40
68,61,40,33
68,61,33,26
68,61,26,19
68,61,19,12
68,61,12,5
67,60,53,46
67,60,46,39
67,60,39,32
67,60,32,25
67,60,25,18
67,60,18,11
67,60,11,4
66,59,52,45
66,59,45,38
66,59,38,31
66,59,31,24
66,59,24,17
66,59,17,10
66,59,10,3
65,58,51,44
65,58,44,37
65,58,37,30
65,58,30,23
65,58,23,16
65,58,16,9
65,58,9,2
64,57,50,43
64,57,43,36
64,57,36,29
64,57,29,22
64,57,22,15
64,57,15,8
64,57,8,1
